2025-05-15 03:01:51,251 | INFO     | peticionamento | main           .main                 | L151  | Sistema de Peticionamento Iniciado.
2025-05-15 04:20:58,482 | DEBUG    | peticionamento | logger         .debug                | L141  |   Run 0: posição 0-109
2025-05-15 04:20:58,482 | DEBUG    | peticionamento | logger         .debug                | L141  |     Contém INÍCIO do placeholder em 92
2025-05-15 04:20:58,482 | DEBUG    | peticionamento | logger         .debug                | L141  | Runs afetadas: [0]
2025-05-15 04:20:58,482 | DEBUG    | peticionamento | logger         .debug                | L141  | Índices em runs: [(92, 108)]
2025-05-15 04:20:58,483 | DEBUG    | peticionamento | logger         .debug                | L141  | Substituindo em 1 runs por 'Auxiliar'
2025-05-15 04:20:58,483 | DEBUG    | peticionamento | logger         .debug                | L141  | Primeira run original: 'A atividade de '
2025-05-15 04:20:58,483 | DEBUG    | peticionamento | logger         .debug                | L141  | Primeira run nova: 'A atividade de Auxiliar'
2025-05-15 04:20:58,483 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'cargo_funcao' por 'Auxiliar'
2025-05-15 04:20:58,483 | DEBUG    | peticionamento | logger         .debug                | L141  | Verificando fragmentação em parágrafo com 1 runs
2025-05-15 04:20:58,483 | DEBUG    | peticionamento | logger         .debug                | L141  | Run 0: 'Sendo assim, requer-se a condenação da parte demandada ao pagamento de plus salarial no importe de 30% sobre o salário base da parte autora, durante {{periodo_aplicavel_acumulo_funcao}}, com reflexos em {{temas_com_reflexo_atualizada_acumulo_funcao}}, décimo terceiro salário, férias, {{texto_personalizado_fgts_acumulo_funcao}} nos termos dos pedidos. ' (Hex: 53656e646f20617373696d2c207265717565722d7365206120636f6e64656e61c3a7c3a36f2064612070617274652064656d616e6461646120616f20706167616d656e746f20646520706c75732073616c617269616c206e6f20696d706f7274652064652033302520736f627265206f2073616cc3a172696f2062617365206461207061727465206175746f72612c20647572616e7465207b7b706572696f646f5f61706c69636176656c5f6163756d756c6f5f66756e63616f7d7d2c20636f6d207265666c65786f7320656d207b7b74656d61735f636f6d5f7265666c65786f5f617475616c697a6164615f6163756d756c6f5f66756e63616f7d7d2c2064c3a963696d6f20746572636569726f2073616cc3a172696f2c2066c3a9726961732c207b7b746578746f5f706572736f6e616c697a61646f5f666774735f6163756d756c6f5f66756e63616f7d7d206e6f73207465726d6f7320646f732070656469646f732e20)
2025-05-15 04:20:58,483 | DEBUG    | peticionamento | logger         .debug                | L141  | Texto completo concatenado: 'Sendo assim, requer-se a condenação da parte demandada ao pagamento de plus salarial no importe de 30% sobre o salário base da parte autora, durante {{periodo_aplicavel_acumulo_funcao}}, com reflexos em {{temas_com_reflexo_atualizada_acumulo_funcao}}, décimo terceiro salário, férias, {{texto_personalizado_fgts_acumulo_funcao}} nos termos dos pedidos. ' (Hex: 53656e646f20617373696d2c207265717565722d7365206120636f6e64656e61c3a7c3a36f2064612070617274652064656d616e6461646120616f20706167616d656e746f20646520706c75732073616c617269616c206e6f20696d706f7274652064652033302520736f627265206f2073616cc3a172696f2062617365206461207061727465206175746f72612c20647572616e7465207b7b706572696f646f5f61706c69636176656c5f6163756d756c6f5f66756e63616f7d7d2c20636f6d207265666c65786f7320656d207b7b74656d61735f636f6d5f7265666c65786f5f617475616c697a6164615f6163756d756c6f5f66756e63616f7d7d2c2064c3a963696d6f20746572636569726f2073616cc3a172696f2c2066c3a9726961732c207b7b746578746f5f706572736f6e616c697a61646f5f666774735f6163756d756c6f5f66756e63616f7d7d206e6f73207465726d6f7320646f732070656469646f732e20)
2025-05-15 04:20:58,483 | DEBUG    | peticionamento | logger         .debug                | L141  | Placeholder fragmentado encontrado: '{{periodo_aplicavel_acumulo_funcao}}' (campo: 'periodo_aplicavel_acumulo_funcao')
2025-05-15 04:20:58,483 | DEBUG    | peticionamento | logger         .debug                | L141  | Posição: 149-185 (comprimento texto: 353)
2025-05-15 04:20:58,483 | DEBUG    | peticionamento | logger         .debug                | L141  | Analisando distribuição do placeholder entre runs:
2025-05-15 04:20:58,483 | DEBUG    | peticionamento | logger         .debug                | L141  |   Run 0: posição 0-353
2025-05-15 04:20:58,484 | DEBUG    | peticionamento | logger         .debug                | L141  |     Contém INÍCIO do placeholder em 149
2025-05-15 04:20:58,484 | DEBUG    | peticionamento | logger         .debug                | L141  | Runs afetadas: [0]
2025-05-15 04:20:58,484 | DEBUG    | peticionamento | logger         .debug                | L141  | Índices em runs: [(149, 185)]
2025-05-15 04:20:58,484 | DEBUG    | peticionamento | logger         .debug                | L141  | Substituindo em 1 runs por ''
2025-05-15 04:20:58,484 | DEBUG    | peticionamento | logger         .debug                | L141  | Primeira run original: 'Sendo assim, requer-se a condenação da parte demandada ao pagamento de plus salarial no importe de 30% sobre o salário base da parte autora, durante {{periodo_aplicavel_acumulo_funcao}}, com reflexos em {{temas_com_reflexo_atualizada_acumulo_funcao}}, décimo terceiro salário, férias, {{texto_personalizado_fgts_acumulo_funcao}} nos termos dos pedidos. '
2025-05-15 04:20:58,484 | DEBUG    | peticionamento | logger         .debug                | L141  | Primeira run nova: 'Sendo assim, requer-se a condenação da parte demandada ao pagamento de plus salarial no importe de 30% sobre o salário base da parte autora, durante '
2025-05-15 04:20:58,484 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'periodo_aplicavel_acumulo_funcao' por ''
2025-05-15 04:20:58,484 | DEBUG    | peticionamento | logger         .debug                | L141  | Placeholder fragmentado encontrado: '{{temas_com_reflexo_atualizada_acumulo_funcao}}' (campo: 'temas_com_reflexo_atualizada_acumulo_funcao')
2025-05-15 04:20:58,484 | DEBUG    | peticionamento | logger         .debug                | L141  | Posição: 203-250 (comprimento texto: 353)
2025-05-15 04:20:58,484 | DEBUG    | peticionamento | logger         .debug                | L141  | Analisando distribuição do placeholder entre runs:
2025-05-15 04:20:58,484 | DEBUG    | peticionamento | logger         .debug                | L141  |   Run 0: posição 0-353
2025-05-15 04:20:58,484 | DEBUG    | peticionamento | logger         .debug                | L141  |     Contém INÍCIO do placeholder em 203
2025-05-15 04:20:58,484 | DEBUG    | peticionamento | logger         .debug                | L141  | Runs afetadas: [0]
2025-05-15 04:20:58,484 | DEBUG    | peticionamento | logger         .debug                | L141  | Índices em runs: [(203, 250)]
2025-05-15 04:20:58,485 | DEBUG    | peticionamento | logger         .debug                | L141  | Campo ausente (não obrigatório): 'temas_com_reflexo_atualizada_acumulo_funcao'
2025-05-15 04:20:58,485 | DEBUG    | peticionamento | logger         .debug                | L141  | Substituindo campo ausente em 1 runs
2025-05-15 04:20:58,485 | DEBUG    | peticionamento | logger         .debug                | L141  | Placeholder fragmentado encontrado: '{{texto_personalizado_fgts_acumulo_funcao}}' (campo: 'texto_personalizado_fgts_acumulo_funcao')
2025-05-15 04:20:58,485 | DEBUG    | peticionamento | logger         .debug                | L141  | Posição: 285-328 (comprimento texto: 353)
2025-05-15 04:20:58,485 | DEBUG    | peticionamento | logger         .debug                | L141  | Analisando distribuição do placeholder entre runs:
2025-05-15 04:20:58,485 | DEBUG    | peticionamento | logger         .debug                | L141  |   Run 0: posição 0-353
2025-05-15 04:20:58,485 | DEBUG    | peticionamento | logger         .debug                | L141  |     Contém INÍCIO do placeholder em 285
2025-05-15 04:20:58,485 | DEBUG    | peticionamento | logger         .debug                | L141  | Runs afetadas: [0]
2025-05-15 04:20:58,485 | DEBUG    | peticionamento | logger         .debug                | L141  | Índices em runs: [(285, 328)]
2025-05-15 04:20:58,485 | DEBUG    | peticionamento | logger         .debug                | L141  | Substituindo em 1 runs por ''
2025-05-15 04:20:58,485 | DEBUG    | peticionamento | logger         .debug                | L141  | Primeira run original: 'Sendo assim, requer-se a condenação da parte demandada ao pagamento de plus salarial no importe de 30% sobre o salário base da parte autora, durante '
2025-05-15 04:20:58,485 | DEBUG    | peticionamento | logger         .debug                | L141  | Primeira run nova: 'Sendo assim, requer-se a condenação da parte demandada ao pagamento de plus salarial no importe de 30% sobre o salário base da parte autora, durante '
2025-05-15 04:20:58,486 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'texto_personalizado_fgts_acumulo_funcao' por ''
2025-05-15 04:20:58,486 | DEBUG    | peticionamento | logger         .debug                | L141  | Verificando fragmentação em parágrafo com 3 runs
2025-05-15 04:20:58,486 | DEBUG    | peticionamento | logger         .debug                | L141  | Run 0: '     ***' (Hex: 20202020202a2a2a)
2025-05-15 04:20:58,486 | DEBUG    | peticionamento | logger         .debug                | L141  | Run 1: 'MANTER AQUI – AJUDA***' (Hex: 4d414e544552204151554920e2809320414a5544412a2a2a)
2025-05-15 04:20:58,486 | DEBUG    | peticionamento | logger         .debug                | L141  | Run 2: '' (Hex: )
2025-05-15 04:20:58,486 | DEBUG    | peticionamento | logger         .debug                | L141  | Texto completo concatenado: '     ***MANTER AQUI – AJUDA***' (Hex: 20202020202a2a2a4d414e544552204151554920e2809320414a5544412a2a2a)
2025-05-15 04:20:58,486 | DEBUG    | peticionamento | logger         .debug                | L141  | Verificando fragmentação em parágrafo com 1 runs
2025-05-15 04:20:58,487 | DEBUG    | peticionamento | logger         .debug                | L141  | Run 0: 'DA MULTA DO ART. 477 DA CLT' (Hex: 4441204d554c544120444f204152542e2034373720444120434c54)
2025-05-15 04:20:58,487 | DEBUG    | peticionamento | logger         .debug                | L141  | Texto completo concatenado: 'DA MULTA DO ART. 477 DA CLT' (Hex: 4441204d554c544120444f204152542e2034373720444120434c54)
2025-05-15 04:20:58,487 | DEBUG    | peticionamento | logger         .debug                | L141  | Verificando fragmentação em parágrafo com 1 runs
2025-05-15 04:20:58,487 | DEBUG    | peticionamento | logger         .debug                | L141  | Run 0: 'A parte demandada deverá pagar a multa prevista no §8º do Art. 477.' (Hex: 412070617274652064656d616e64616461206465766572c3a12070616761722061206d756c7461207072657669737461206e6f20c2a738c2ba20646f204172742e203437372e)
2025-05-15 04:20:58,487 | DEBUG    | peticionamento | logger         .debug                | L141  | Texto completo concatenado: 'A parte demandada deverá pagar a multa prevista no §8º do Art. 477.' (Hex: 412070617274652064656d616e64616461206465766572c3a12070616761722061206d756c7461207072657669737461206e6f20c2a738c2ba20646f204172742e203437372e)
2025-05-15 04:20:58,487 | DEBUG    | peticionamento | logger         .debug                | L141  | Verificando fragmentação em parágrafo com 1 runs
2025-05-15 04:20:58,487 | DEBUG    | peticionamento | logger         .debug                | L141  | Run 0: 'É o que expressamente prevê a súmula 462 do C. TST:' (Hex: c389206f207175652065787072657373616d656e74652070726576c3aa20612073c3ba6d756c612034363220646f20432e205453543a)
2025-05-15 04:20:58,487 | DEBUG    | peticionamento | logger         .debug                | L141  | Texto completo concatenado: 'É o que expressamente prevê a súmula 462 do C. TST:' (Hex: c389206f207175652065787072657373616d656e74652070726576c3aa20612073c3ba6d756c612034363220646f20432e205453543a)
2025-05-15 04:20:58,487 | DEBUG    | peticionamento | logger         .debug                | L141  | Verificando fragmentação em parágrafo com 1 runs
2025-05-15 04:20:58,488 | DEBUG    | peticionamento | logger         .debug                | L141  | Run 0: '“A circunstância de a relação de emprego ter sido reconhecida apenas em juízo não tem o condão de afastar a incidência da multa prevista no art. 477, §8º, da CLT. A referida multa não será devida apenas quando, comprovadamente, o empregado der causa à mora no pagamento das verbas rescisórias.”' (Hex: e2809c412063697263756e7374c3a26e63696120646520612072656c61c3a7c3a36f20646520656d707265676f20746572207369646f207265636f6e686563696461206170656e617320656d206a75c3ad7a6f206ec3a36f2074656d206f20636f6e64c3a36f2064652061666173746172206120696e636964c3aa6e636961206461206d756c7461207072657669737461206e6f206172742e203437372c20c2a738c2ba2c20646120434c542e2041207265666572696461206d756c7461206ec3a36f20736572c3a120646576696461206170656e6173207175616e646f2c20636f6d70726f766164616d656e74652c206f20656d7072656761646f2064657220636175736120c3a0206d6f7261206e6f20706167616d656e746f206461732076657262617320726573636973c3b3726961732ee2809d)
2025-05-15 04:20:58,488 | DEBUG    | peticionamento | logger         .debug                | L141  | Texto completo concatenado: '“A circunstância de a relação de emprego ter sido reconhecida apenas em juízo não tem o condão de afastar a incidência da multa prevista no art. 477, §8º, da CLT. A referida multa não será devida apenas quando, comprovadamente, o empregado der causa à mora no pagamento das verbas rescisórias.”' (Hex: e2809c412063697263756e7374c3a26e63696120646520612072656c61c3a7c3a36f20646520656d707265676f20746572207369646f207265636f6e686563696461206170656e617320656d206a75c3ad7a6f206ec3a36f2074656d206f20636f6e64c3a36f2064652061666173746172206120696e636964c3aa6e636961206461206d756c7461207072657669737461206e6f206172742e203437372c20c2a738c2ba2c20646120434c542e2041207265666572696461206d756c7461206ec3a36f20736572c3a120646576696461206170656e6173207175616e646f2c20636f6d70726f766164616d656e74652c206f20656d7072656761646f2064657220636175736120c3a0206d6f7261206e6f20706167616d656e746f206461732076657262617320726573636973c3b3726961732ee2809d)
2025-05-15 04:20:58,488 | DEBUG    | peticionamento | logger         .debug                | L141  | Verificando fragmentação em parágrafo com 1 runs
2025-05-15 04:20:58,488 | DEBUG    | peticionamento | logger         .debug                | L141  | Run 0: 'A parte autora requerer a este DD. Juízo a aplicação da referida súmula.' (Hex: 41207061727465206175746f7261207265717565726572206120657374652044442e204a75c3ad7a6f20612061706c696361c3a7c3a36f2064612072656665726964612073c3ba6d756c612e)
2025-05-15 04:20:58,488 | DEBUG    | peticionamento | logger         .debug                | L141  | Texto completo concatenado: 'A parte autora requerer a este DD. Juízo a aplicação da referida súmula.' (Hex: 41207061727465206175746f7261207265717565726572206120657374652044442e204a75c3ad7a6f20612061706c696361c3a7c3a36f2064612072656665726964612073c3ba6d756c612e)
2025-05-15 04:20:58,488 | DEBUG    | peticionamento | logger         .debug                | L141  | Verificando fragmentação em parágrafo com 3 runs
2025-05-15 04:20:58,488 | DEBUG    | peticionamento | logger         .debug                | L141  | Run 0: 'Registre-se que a parte ré, de maneira unilateral, não reconheceu o vínculo empregatício, não realizou corretamente o pagamento dos haveres rescisórios e não realizou a entrega da documentação para saque do FGTS. Tudo por' (Hex: 52656769737472652d73652071756520612070617274652072c3a92c206465206d616e6569726120756e696c61746572616c2c206ec3a36f207265636f6e6865636575206f2076c3ad6e63756c6f20656d707265676174c3ad63696f2c206ec3a36f207265616c697a6f7520636f72726574616d656e7465206f20706167616d656e746f20646f73206861766572657320726573636973c3b372696f732065206ec3a36f207265616c697a6f75206120656e747265676120646120646f63756d656e7461c3a7c3a36f207061726120736171756520646f20464754532e205475646f20706f72)
2025-05-15 04:20:58,488 | DEBUG    | peticionamento | logger         .debug                | L141  | Run 1: ' ato ilícito por si praticado' (Hex: 2061746f20696cc3ad6369746f20706f722073692070726174696361646f)
2025-05-15 04:20:58,489 | DEBUG    | peticionamento | logger         .debug                | L141  | Run 2: '.' (Hex: 2e)
2025-05-15 04:20:58,489 | DEBUG    | peticionamento | logger         .debug                | L141  | Texto completo concatenado: 'Registre-se que a parte ré, de maneira unilateral, não reconheceu o vínculo empregatício, não realizou corretamente o pagamento dos haveres rescisórios e não realizou a entrega da documentação para saque do FGTS. Tudo por ato ilícito por si praticado.' (Hex: 52656769737472652d73652071756520612070617274652072c3a92c206465206d616e6569726120756e696c61746572616c2c206ec3a36f207265636f6e6865636575206f2076c3ad6e63756c6f20656d707265676174c3ad63696f2c206ec3a36f207265616c697a6f7520636f72726574616d656e7465206f20706167616d656e746f20646f73206861766572657320726573636973c3b372696f732065206ec3a36f207265616c697a6f75206120656e747265676120646120646f63756d656e7461c3a7c3a36f207061726120736171756520646f20464754532e205475646f20706f722061746f20696cc3ad6369746f20706f722073692070726174696361646f2e)
2025-05-15 04:20:58,489 | DEBUG    | peticionamento | logger         .debug                | L141  | Verificando fragmentação em parágrafo com 1 runs
2025-05-15 04:20:58,489 | DEBUG    | peticionamento | logger         .debug                | L141  | Run 0: 'Sendo ilícita a conduta patronal, a parte reclamada não pode ser privilegiada por sua conduta culposa em detrimento da parte autora, que foi jogada à própria sorte e laborou à margem da lei por imposição do seu empregador.' (Hex: 53656e646f20696cc3ad63697461206120636f6e6475746120706174726f6e616c2c2061207061727465207265636c616d616461206ec3a36f20706f6465207365722070726976696c65676961646120706f722073756120636f6e647574612063756c706f736120656d2064657472696d656e746f206461207061727465206175746f72612c2071756520666f69206a6f6761646120c3a0207072c3b37072696120736f7274652065206c61626f726f7520c3a0206d617267656d206461206c656920706f7220696d706f7369c3a7c3a36f20646f2073657520656d7072656761646f722e)
2025-05-15 04:20:58,489 | DEBUG    | peticionamento | logger         .debug                | L141  | Texto completo concatenado: 'Sendo ilícita a conduta patronal, a parte reclamada não pode ser privilegiada por sua conduta culposa em detrimento da parte autora, que foi jogada à própria sorte e laborou à margem da lei por imposição do seu empregador.' (Hex: 53656e646f20696cc3ad63697461206120636f6e6475746120706174726f6e616c2c2061207061727465207265636c616d616461206ec3a36f20706f6465207365722070726976696c65676961646120706f722073756120636f6e647574612063756c706f736120656d2064657472696d656e746f206461207061727465206175746f72612c2071756520666f69206a6f6761646120c3a0207072c3b37072696120736f7274652065206c61626f726f7520c3a0206d617267656d206461206c656920706f7220696d706f7369c3a7c3a36f20646f2073657520656d7072656761646f722e)
2025-05-15 04:20:58,489 | DEBUG    | peticionamento | logger         .debug                | L141  | Verificando fragmentação em parágrafo com 1 runs
2025-05-15 04:20:58,489 | DEBUG    | peticionamento | logger         .debug                | L141  | Run 0: 'A jurisprudência do C. TST confirma o entendimento:' (Hex: 41206a7572697370727564c3aa6e63696120646f20432e2054535420636f6e6669726d61206f20656e74656e64696d656e746f3a)
2025-05-15 04:20:58,490 | DEBUG    | peticionamento | logger         .debug                | L141  | Texto completo concatenado: 'A jurisprudência do C. TST confirma o entendimento:' (Hex: 41206a7572697370727564c3aa6e63696120646f20432e2054535420636f6e6669726d61206f20656e74656e64696d656e746f3a)
2025-05-15 04:20:58,490 | DEBUG    | peticionamento | logger         .debug                | L141  | Verificando fragmentação em parágrafo com 1 runs
2025-05-15 04:20:58,490 | DEBUG    | peticionamento | logger         .debug                | L141  | Run 0: 'AGRAVO. AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA. RECLAMADA. MULTA PREVISTA NO ARTIGO 477 DA CLT - RECONHECIMENTO DE VÍNCULO EMPREGATÍCIO EM JUÍZO - SÚMULA Nº 462 DO TST. Não merece provimento o agravo que não desconstitui os fundamentos da decisão monocrática. Ante o cancelamento da Orientação Jurisprudencial nº 351 da SbDI-1 do TST, aplica-se a multa prevista no artigo 477, § 8º, da CLT, ainda que exista controvérsia acerca da modalidade da ruptura contratual ou da própria relação empregatícia, bem como na hipótese de a relação de emprego ter sido reconhecida apenas em juízo. Isso porque, nos termos do § 8ºdo artigo 477 da CLT, tem-se que apenas quando o trabalhador comprovadamente der causa à mora no pagamento das verbas rescisórias é que não será devida a multa, conforme diretriz traçada na Súmula nº 462 desta Corte. Agravo desprovido. (TST - Ag-AIRR: 0000202-76.2020.5.12.0014, Relator: Jose Roberto Freire Pimenta, Data de Julgamento: 23/08/2023, 3ª Turma, Data de Publicação: 25/08/2023).' (Hex: 41475241564f2e2041475241564f20444520494e535452554d454e544f20454d205245435552534f20444520524556495354412e205245434c414d4144412e204d554c5441205052455649535441204e4f2041525449474f2034373720444120434c54202d205245434f4e484543494d454e544f2044452056c38d4e43554c4f20454d505245474154c38d43494f20454d204a55c38d5a4f202d2053c39a4d554c41204ec2ba2034363220444f205453542e204ec3a36f206d65726563652070726f76696d656e746f206f2061677261766f20717565206ec3a36f20646573636f6e737469747569206f732066756e64616d656e746f73206461206465636973c3a36f206d6f6e6f6372c3a1746963612e20416e7465206f2063616e63656c616d656e746f206461204f7269656e7461c3a7c3a36f204a7572697370727564656e6369616c206ec2ba2033353120646120536244492d3120646f205453542c2061706c6963612d73652061206d756c7461207072657669737461206e6f2061727469676f203437372c20c2a72038c2ba2c20646120434c542c2061696e6461207175652065786973746120636f6e74726f76c3a97273696120616365726361206461206d6f64616c6964616465206461207275707475726120636f6e7472617475616c206f75206461207072c3b3707269612072656c61c3a7c3a36f20656d707265676174c3ad6369612c2062656d20636f6d6f206e6120686970c3b37465736520646520612072656c61c3a7c3a36f20646520656d707265676f20746572207369646f207265636f6e686563696461206170656e617320656d206a75c3ad7a6f2e204973736f20706f727175652c206e6f73207465726d6f7320646f20c2a72038c2ba646f2061727469676f2034373720646120434c542c2074656d2d736520717565206170656e6173207175616e646f206f2074726162616c6861646f7220636f6d70726f766164616d656e74652064657220636175736120c3a0206d6f7261206e6f20706167616d656e746f206461732076657262617320726573636973c3b37269617320c3a920717565206ec3a36f20736572c3a1206465766964612061206d756c74612c20636f6e666f726d6520646972657472697a20747261c3a7616461206e612053c3ba6d756c61206ec2ba2034363220646573746120436f7274652e2041677261766f2064657370726f7669646f2e2028545354202d2041672d414952523a20303030303230322d37362e323032302e352e31322e303031342c2052656c61746f723a204a6f736520526f626572746f204672656972652050696d656e74612c2044617461206465204a756c67616d656e746f3a2032332f30382f323032332c2033c2aa205475726d612c2044617461206465205075626c696361c3a7c3a36f3a2032352f30382f32303233292e)
2025-05-15 04:20:58,490 | DEBUG    | peticionamento | logger         .debug                | L141  | Texto completo concatenado: 'AGRAVO. AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA. RECLAMADA. MULTA PREVISTA NO ARTIGO 477 DA CLT - RECONHECIMENTO DE VÍNCULO EMPREGATÍCIO EM JUÍZO - SÚMULA Nº 462 DO TST. Não merece provimento o agravo que não desconstitui os fundamentos da decisão monocrática. Ante o cancelamento da Orientação Jurisprudencial nº 351 da SbDI-1 do TST, aplica-se a multa prevista no artigo 477, § 8º, da CLT, ainda que exista controvérsia acerca da modalidade da ruptura contratual ou da própria relação empregatícia, bem como na hipótese de a relação de emprego ter sido reconhecida apenas em juízo. Isso porque, nos termos do § 8ºdo artigo 477 da CLT, tem-se que apenas quando o trabalhador comprovadamente der causa à mora no pagamento das verbas rescisórias é que não será devida a multa, conforme diretriz traçada na Súmula nº 462 desta Corte. Agravo desprovido. (TST - Ag-AIRR: 0000202-76.2020.5.12.0014, Relator: Jose Roberto Freire Pimenta, Data de Julgamento: 23/08/2023, 3ª Turma, Data de Publicação: 25/08/2023).' (Hex: 41475241564f2e2041475241564f20444520494e535452554d454e544f20454d205245435552534f20444520524556495354412e205245434c414d4144412e204d554c5441205052455649535441204e4f2041525449474f2034373720444120434c54202d205245434f4e484543494d454e544f2044452056c38d4e43554c4f20454d505245474154c38d43494f20454d204a55c38d5a4f202d2053c39a4d554c41204ec2ba2034363220444f205453542e204ec3a36f206d65726563652070726f76696d656e746f206f2061677261766f20717565206ec3a36f20646573636f6e737469747569206f732066756e64616d656e746f73206461206465636973c3a36f206d6f6e6f6372c3a1746963612e20416e7465206f2063616e63656c616d656e746f206461204f7269656e7461c3a7c3a36f204a7572697370727564656e6369616c206ec2ba2033353120646120536244492d3120646f205453542c2061706c6963612d73652061206d756c7461207072657669737461206e6f2061727469676f203437372c20c2a72038c2ba2c20646120434c542c2061696e6461207175652065786973746120636f6e74726f76c3a97273696120616365726361206461206d6f64616c6964616465206461207275707475726120636f6e7472617475616c206f75206461207072c3b3707269612072656c61c3a7c3a36f20656d707265676174c3ad6369612c2062656d20636f6d6f206e6120686970c3b37465736520646520612072656c61c3a7c3a36f20646520656d707265676f20746572207369646f207265636f6e686563696461206170656e617320656d206a75c3ad7a6f2e204973736f20706f727175652c206e6f73207465726d6f7320646f20c2a72038c2ba646f2061727469676f2034373720646120434c542c2074656d2d736520717565206170656e6173207175616e646f206f2074726162616c6861646f7220636f6d70726f766164616d656e74652064657220636175736120c3a0206d6f7261206e6f20706167616d656e746f206461732076657262617320726573636973c3b37269617320c3a920717565206ec3a36f20736572c3a1206465766964612061206d756c74612c20636f6e666f726d6520646972657472697a20747261c3a7616461206e612053c3ba6d756c61206ec2ba2034363220646573746120436f7274652e2041677261766f2064657370726f7669646f2e2028545354202d2041672d414952523a20303030303230322d37362e323032302e352e31322e303031342c2052656c61746f723a204a6f736520526f626572746f204672656972652050696d656e74612c2044617461206465204a756c67616d656e746f3a2032332f30382f323032332c2033c2aa205475726d612c2044617461206465205075626c696361c3a7c3a36f3a2032352f30382f32303233292e)
2025-05-15 04:20:58,490 | DEBUG    | peticionamento | logger         .debug                | L141  | Verificando fragmentação em parágrafo com 1 runs
2025-05-15 04:20:58,490 | DEBUG    | peticionamento | logger         .debug                | L141  | Run 0: 'Tendo em vista a ausência do correto pagamento dos haveres rescisórios e da ausência de entrega dos documentos necessários, tais como a chave de liberação para saque do FGTS, requer-se a aplicação da multa do art. 477 da CLT, no valor da remuneração da parte reclamante.' (Hex: 54656e646f20656d207669737461206120617573c3aa6e63696120646f20636f727265746f20706167616d656e746f20646f73206861766572657320726573636973c3b372696f73206520646120617573c3aa6e63696120646520656e747265676120646f7320646f63756d656e746f73206e6563657373c3a172696f732c207461697320636f6d6f2061206368617665206465206c6962657261c3a7c3a36f207061726120736171756520646f20464754532c207265717565722d736520612061706c696361c3a7c3a36f206461206d756c746120646f206172742e2034373720646120434c542c206e6f2076616c6f722064612072656d756e657261c3a7c3a36f206461207061727465207265636c616d616e74652e)
2025-05-15 04:20:58,490 | DEBUG    | peticionamento | logger         .debug                | L141  | Texto completo concatenado: 'Tendo em vista a ausência do correto pagamento dos haveres rescisórios e da ausência de entrega dos documentos necessários, tais como a chave de liberação para saque do FGTS, requer-se a aplicação da multa do art. 477 da CLT, no valor da remuneração da parte reclamante.' (Hex: 54656e646f20656d207669737461206120617573c3aa6e63696120646f20636f727265746f20706167616d656e746f20646f73206861766572657320726573636973c3b372696f73206520646120617573c3aa6e63696120646520656e747265676120646f7320646f63756d656e746f73206e6563657373c3a172696f732c207461697320636f6d6f2061206368617665206465206c6962657261c3a7c3a36f207061726120736171756520646f20464754532c207265717565722d736520612061706c696361c3a7c3a36f206461206d756c746120646f206172742e2034373720646120434c542c206e6f2076616c6f722064612072656d756e657261c3a7c3a36f206461207061727465207265636c616d616e74652e)
2025-05-15 04:20:58,515 | DEBUG    | peticionamento | logger         .debug                | L141  | Verificando fragmentação em parágrafo com 1 runs
2025-05-15 04:20:58,515 | DEBUG    | peticionamento | logger         .debug                | L141  | Run 0: 'DA MULTA DO ART. 467 DA CLT' (Hex: 4441204d554c544120444f204152542e2034363720444120434c54)
2025-05-15 04:20:58,515 | DEBUG    | peticionamento | logger         .debug                | L141  | Texto completo concatenado: 'DA MULTA DO ART. 467 DA CLT' (Hex: 4441204d554c544120444f204152542e2034363720444120434c54)
2025-05-15 04:20:58,516 | DEBUG    | peticionamento | logger         .debug                | L141  | Verificando fragmentação em parágrafo com 1 runs
2025-05-15 04:20:58,516 | DEBUG    | peticionamento | logger         .debug                | L141  | Run 0: 'A parte ré deverá pagar a parte autora, no ato da audiência, todas as verbas rescisórias incontroversas, sob pena de acréscimo de 50%, conforme art. 467 da CLT, o que desde já se requer.' (Hex: 412070617274652072c3a9206465766572c3a12070616761722061207061727465206175746f72612c206e6f2061746f2064612061756469c3aa6e6369612c20746f6461732061732076657262617320726573636973c3b37269617320696e636f6e74726f7665727361732c20736f622070656e6120646520616372c3a97363696d6f206465203530252c20636f6e666f726d65206172742e2034363720646120434c542c206f20717565206465736465206ac3a1207365207265717565722e)
2025-05-15 04:20:58,516 | DEBUG    | peticionamento | logger         .debug                | L141  | Texto completo concatenado: 'A parte ré deverá pagar a parte autora, no ato da audiência, todas as verbas rescisórias incontroversas, sob pena de acréscimo de 50%, conforme art. 467 da CLT, o que desde já se requer.' (Hex: 412070617274652072c3a9206465766572c3a12070616761722061207061727465206175746f72612c206e6f2061746f2064612061756469c3aa6e6369612c20746f6461732061732076657262617320726573636973c3b37269617320696e636f6e74726f7665727361732c20736f622070656e6120646520616372c3a97363696d6f206465203530252c20636f6e666f726d65206172742e2034363720646120434c542c206f20717565206465736465206ac3a1207365207265717565722e)
